# Three-point probabilities for autosomes in 4-way RILs by sibling mating
# Note that these are for the minimal set of states.
# These are for the case of strong positive crossover interference
#     (the gamma model with nu=11.3)
#
rf,coi,AAA,AAB,ABA,AAC,ACA,ABC,ACB
0.0763993948562784,0.000868443864158076,0.473039310678158,0.145063316051919,0.012927595114805,0.280227357191638,0.035754465141712,0.038625062177716,0.014362893632790
0.0775075987841945,0.000967073882889206,0.468714644172658,0.145914917719159,0.013128497912740,0.281801022145723,0.036285809117964,0.039446343711355,0.014708765209418
0.0786259541984733,0.00107570128997734,0.464406241389577,0.146755465667724,0.013329922773732,0.283353213375699,0.036817563507078,0.040277634839425,0.015059958439883
0.0797546012269939,0.00119521271305194,0.460114104161055,0.147584945757494,0.013531851023011,0.284883941350278,0.037349652210618,0.041118987045812,0.015416518440585
0.0808936825885979,0.00132656120575200,0.455838236420814,0.148403342304015,0.013734264612980,0.286393213894352,0.037881999939567,0.041970452116206,0.015778490701299
0.0820433436532508,0.00147077013902059,0.451578644278343,0.149210638008182,0.013937146163009,0.287881036084878,0.038414532257390,0.042832082108512,0.016145921088548
0.083203732503888,0.00162893722840735,0.447335336103735,0.150006813891562,0.014140479005963,0.289347410160726,0.038947175634216,0.043703929335976,0.016518855856823
0.084375,0.00180223869390675,0.443108322613365,0.150791849224133,0.014344247235629,0.290792335418962,0.039479857500450,0.044586046340796,0.016897341655783
0.0855572998430141,0.00199193354808305,0.438897616961039,0.151565721449336,0.014548435757772,0.292215808108635,0.040012506305456,0.045478485868045,0.017281425539044
0.0867507886435331,0.00219936800670561,0.434703234832897,0.152328406105237,0.014753030344043,0.293617821318990,0.040545051579448,0.046381300836289,0.017671154972443
0.0879556259904913,0.00242598001556601,0.430525194547437,0.153079876742581,0.014958017689218,0.294998364864001,0.041077423999503,0.047294544306418,0.018066577842668
0.089171974522293,0.00267330388531488,0.426363517157588,0.153820104836962,0.015163385470753,0.296357425157582,0.041609555457739,0.048218269444504,0.018467742464117
0.0904,0.00294297502531454,0.422218226561345,0.154549059702481,0.015369122413793,0.297694985094774,0.042141379137659,0.049152529489650,0.018874697589769
0.0916398713826367,0.00323673476566388,0.418089349610352,0.155266708394910,0.015575218356612,0.299011023914154,0.042672829588790,0.050097377708264,0.019287492416329
